notification_id,player_id,sent_at,channel,campaign_name,notification_type,opened,clicked,suppressed,suppression_reason
NOTIF-001434,PLAYER085,2024-05-21T23:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001435,PLAYER901,2024-04-18T06:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001436,PLAYER252,2024-06-06T23:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001437,PLAYER942,2024-06-07T08:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001438,PLAYER149,2024-04-11T23:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001439,PLAYER163,2024-05-12T10:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001440,PLAYER694,2024-05-25T11:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001441,PLAYER648,2024-05-06T02:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001442,PLAYER511,2024-05-25T08:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001443,PLAYER057,2024-04-21T12:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001444,PLAYER705,2024-06-05T05:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001445,PLAYER044,2024-05-09T05:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001446,PLAYER761,2024-06-06T06:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001447,PLAYER288,2024-05-18T12:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001448,PLAYER948,2024-04-13T18:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001449,PLAYER292,2024-04-09T03:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001450,PLAYER111,2024-04-18T13:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001451,PLAYER643,2024-05-09T11:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001452,PLAYER506,2024-04-28T16:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001453,PLAYER360,2024-05-21T01:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001454,PLAYER349,2024-04-20T11:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001455,PLAYER096,2024-04-23T02:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001456,PLAYER497,2024-04-30T17:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001457,PLAYER217,2024-04-30T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001458,PLAYER458,2024-05-30T08:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001459,PLAYER429,2024-04-14T06:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001460,PLAYER091,2024-06-02T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001461,PLAYER319,2024-04-15T20:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001462,PLAYER045,2024-06-01T15:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001463,PLAYER746,2024-05-11T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001464,PLAYER992,2024-06-02T02:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001465,PLAYER312,2024-05-19T00:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001466,PLAYER606,2024-05-09T22:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001467,PLAYER650,2024-04-23T12:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001468,PLAYER364,2024-06-08T07:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001469,PLAYER861,2024-05-22T05:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001470,PLAYER215,2024-04-22T03:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001471,PLAYER526,2024-05-15T15:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001472,PLAYER685,2024-05-01T23:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,true,RECENTLY_NOTIFIED
NOTIF-001473,PLAYER915,2024-04-23T23:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001474,PLAYER114,2024-05-14T05:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001475,PLAYER080,2024-05-29T22:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001476,PLAYER450,2024-05-01T16:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001477,PLAYER486,2024-06-04T22:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001478,PLAYER057,2024-04-22T12:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001479,PLAYER760,2024-05-07T04:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001480,PLAYER848,2024-05-12T23:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001481,PLAYER183,2024-05-31T08:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001482,PLAYER924,2024-05-31T08:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001483,PLAYER601,2024-06-05T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001484,PLAYER337,2024-05-21T10:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001485,PLAYER939,2024-06-09T15:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001486,PLAYER633,2024-06-06T11:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001487,PLAYER037,2024-05-04T07:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001488,PLAYER788,2024-05-25T19:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001489,PLAYER740,2024-05-20T14:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001490,PLAYER243,2024-04-13T21:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001491,PLAYER407,2024-04-13T05:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001492,PLAYER801,2024-04-30T22:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001493,PLAYER860,2024-04-12T16:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001494,PLAYER669,2024-04-17T12:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001495,PLAYER431,2024-05-16T23:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001496,PLAYER521,2024-06-08T08:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001497,PLAYER831,2024-04-26T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001498,PLAYER906,2024-05-05T06:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001499,PLAYER015,2024-06-04T04:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001500,PLAYER128,2024-04-18T13:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001501,PLAYER685,2024-06-05T15:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001502,PLAYER570,2024-04-09T03:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001503,PLAYER283,2024-05-08T17:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001504,PLAYER853,2024-06-03T19:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001505,PLAYER803,2024-05-27T02:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001506,PLAYER837,2024-04-21T20:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001507,PLAYER981,2024-04-11T11:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001508,PLAYER978,2024-04-10T09:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001509,PLAYER961,2024-06-02T19:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001510,PLAYER048,2024-05-12T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001511,PLAYER407,2024-05-02T21:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001512,PLAYER888,2024-05-05T00:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001513,PLAYER165,2024-05-24T20:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001514,PLAYER215,2024-05-24T19:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001515,PLAYER636,2024-04-19T21:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001516,PLAYER580,2024-04-17T09:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001517,PLAYER232,2024-05-03T21:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001518,PLAYER531,2024-04-25T01:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001519,PLAYER559,2024-04-14T15:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001520,PLAYER933,2024-05-16T20:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001521,PLAYER505,2024-05-13T23:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001522,PLAYER383,2024-04-25T10:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001523,PLAYER992,2024-05-28T09:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001524,PLAYER662,2024-06-04T12:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001525,PLAYER859,2024-04-20T16:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001526,PLAYER434,2024-04-29T05:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001527,PLAYER971,2024-04-13T18:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001528,PLAYER772,2024-04-19T05:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001529,PLAYER864,2024-04-25T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001530,PLAYER564,2024-04-12T16:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001531,PLAYER379,2024-05-26T00:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001532,PLAYER641,2024-04-30T20:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001533,PLAYER014,2024-05-08T11:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001534,PLAYER234,2024-04-10T21:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001535,PLAYER434,2024-04-12T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001536,PLAYER860,2024-05-04T10:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001537,PLAYER712,2024-05-14T02:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001538,PLAYER921,2024-05-15T03:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001539,PLAYER678,2024-05-19T08:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001540,PLAYER317,2024-04-19T08:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001541,PLAYER783,2024-05-16T08:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001542,PLAYER757,2024-04-25T14:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001543,PLAYER527,2024-04-26T02:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001544,PLAYER248,2024-04-09T05:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001545,PLAYER277,2024-04-16T22:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001546,PLAYER879,2024-05-05T13:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001547,PLAYER205,2024-05-16T19:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001548,PLAYER203,2024-04-29T07:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001549,PLAYER216,2024-05-27T10:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,true,RECENTLY_NOTIFIED
NOTIF-001550,PLAYER973,2024-06-03T03:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001551,PLAYER587,2024-06-01T16:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001552,PLAYER240,2024-06-09T22:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001553,PLAYER851,2024-04-12T05:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001554,PLAYER663,2024-05-23T09:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001555,PLAYER497,2024-06-07T18:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001556,PLAYER528,2024-05-06T19:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001557,PLAYER094,2024-06-03T20:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001558,PLAYER320,2024-06-04T06:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001559,PLAYER873,2024-05-21T06:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001560,PLAYER762,2024-05-20T13:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001561,PLAYER174,2024-06-04T14:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001562,PLAYER030,2024-06-07T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,true,false,
NOTIF-001563,PLAYER025,2024-06-01T07:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001564,PLAYER858,2024-06-08T01:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001565,PLAYER339,2024-04-25T23:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001566,PLAYER206,2024-04-17T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001567,PLAYER205,2024-05-31T15:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001568,PLAYER050,2024-05-01T20:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001569,PLAYER965,2024-04-10T10:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001570,PLAYER455,2024-05-01T11:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001571,PLAYER292,2024-05-18T10:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001572,PLAYER099,2024-06-07T16:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001573,PLAYER004,2024-04-21T21:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001574,PLAYER210,2024-05-18T03:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001575,PLAYER222,2024-06-03T04:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001576,PLAYER388,2024-04-15T00:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,true,false,
NOTIF-001577,PLAYER760,2024-05-10T00:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001578,PLAYER056,2024-05-22T03:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,true,RECENTLY_NOTIFIED
NOTIF-001579,PLAYER808,2024-05-09T05:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001580,PLAYER071,2024-05-05T02:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001581,PLAYER860,2024-05-02T22:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001582,PLAYER205,2024-04-24T10:00:00Z,push,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001583,PLAYER857,2024-04-11T06:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001584,PLAYER462,2024-05-17T01:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001585,PLAYER393,2024-05-27T17:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001586,PLAYER111,2024-04-11T04:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001587,PLAYER579,2024-04-23T04:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001588,PLAYER970,2024-05-10T03:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001589,PLAYER715,2024-04-10T22:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001590,PLAYER618,2024-04-23T02:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001591,PLAYER915,2024-05-14T04:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001592,PLAYER185,2024-05-14T07:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001593,PLAYER070,2024-04-28T03:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001594,PLAYER171,2024-05-19T23:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001595,PLAYER662,2024-04-09T04:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001596,PLAYER340,2024-05-23T00:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001597,PLAYER474,2024-06-01T20:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001598,PLAYER868,2024-06-07T07:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001599,PLAYER111,2024-05-26T17:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,false,false,
NOTIF-001600,PLAYER241,2024-04-17T18:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001601,PLAYER277,2024-04-14T21:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,false,false,false,
NOTIF-001602,PLAYER934,2024-05-02T23:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001603,PLAYER943,2024-06-06T02:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001604,PLAYER036,2024-04-21T23:00:00Z,email,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,true,RECENTLY_NOTIFIED
NOTIF-001605,PLAYER066,2024-05-19T06:00:00Z,in_app,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,false,
NOTIF-001606,PLAYER447,2024-05-05T11:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001607,PLAYER883,2024-04-16T10:00:00Z,in_app,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001608,PLAYER186,2024-04-21T23:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001609,PLAYER770,2024-06-09T10:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001610,PLAYER475,2024-05-10T05:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001611,PLAYER671,2024-05-13T04:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001612,PLAYER173,2024-05-12T20:00:00Z,email,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001613,PLAYER514,2024-06-06T10:00:00Z,email,PS5_CH_FIRMWARE_UPDATE,firmware_update,true,false,true,RECENTLY_NOTIFIED
NOTIF-001614,PLAYER988,2024-05-10T06:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001615,PLAYER706,2024-05-30T04:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
NOTIF-001616,PLAYER424,2024-04-21T14:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001617,PLAYER092,2024-04-23T06:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,false,false,
NOTIF-001618,PLAYER429,2024-04-27T11:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,true,true,false,
NOTIF-001619,PLAYER459,2024-04-13T14:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,true,false,
NOTIF-001620,PLAYER462,2024-05-24T21:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001621,PLAYER663,2024-05-12T01:00:00Z,in_app,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001622,PLAYER682,2024-04-27T01:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_TIP,controller_health_tip,false,false,false,
NOTIF-001623,PLAYER099,2024-04-12T18:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,false,false,false,
NOTIF-001624,PLAYER167,2024-05-29T16:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,true,RECENTLY_NOTIFIED
NOTIF-001625,PLAYER115,2024-05-25T11:00:00Z,in_app,PS5_CH_PERSONALIZED_OFFER,personalized_offer,false,false,false,
NOTIF-001626,PLAYER247,2024-05-18T01:00:00Z,push,PS5_CH_PERSONALIZED_OFFER,personalized_offer,true,true,false,
NOTIF-001627,PLAYER926,2024-05-04T10:00:00Z,email,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,false,false,false,
NOTIF-001628,PLAYER280,2024-05-24T21:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001629,PLAYER615,2024-05-29T07:00:00Z,push,PS5_CH_CONTROLLER_HEALTH_ALERT,controller_health_alert,true,false,false,
NOTIF-001630,PLAYER207,2024-05-03T21:00:00Z,push,PS5_CH_LOYALTY_REWARD,loyalty_reward,true,false,false,
